Topology::Stator::Outer diameter (mm);Topology::Stator::Inner diameter (mm);Topology::Stator::Length (mm);Topology::Rotor::Outer diameter (mm);Topology::Rotor::Inner diameter (mm);Magnet::TM (mm);Magnet::R (mm);Slot::HS (mm);Slot::WT (mm);Slot::R (mm);Winding::Coil - Conductor::No. turns per coil (1);Winding::Coil - Conductor::No. wires in hand (1);Topology::Airgap::Length (mm);Winding::Coil - Conductor::Conductor diameter (mm);Winding::Fill factors::Gross (%);Winding::Fill factors::Net (%);Masses::Total (kg);Inputs::Max. line current, rms (A);Inputs::Max. Line-Line voltage, rms (V);Base speed::Mechanical torque (N.m);Base speed::Speed (rpm);Base speed::Electrical frequency (Hz);Base speed::Mechanical power (W);Base speed::Machine electrical power (W);Base speed::Machine total losses (W);Base speed::Machine efficiency (%);Base speed::Control angle (deg);Base speed::Phase angle (deg);Base speed::Line current, rms (A);Base speed::Line-Line voltage, rms (V);Maximum speed::Mechanical torque (N.m);Maximum speed::Speed (rpm);Maximum speed::Electrical frequency (Hz);Maximum speed::Mechanical power (W);Maximum speed::Machine electrical power (W);Maximum speed::Machine total losses (W);Maximum speed::Machine efficiency (%);Maximum speed::Control angle (deg);Maximum speed::Phase angle (deg);Maximum speed::Line current, rms (A);Maximum speed::Line-Line voltage, rms (V);User work. pt.::Electrical frequency (Hz);User work. pt.::Mechanical power (W);User work. pt.::Machine electrical power (W);User work. pt.::Machine total losses (W);User work. pt.::Machine efficiency (%);User work. pt.::Control angle (deg);User work. pt.::Phase angle (deg);User work. pt.::Line current, rms (A);User work. pt.::Line-Line voltage, rms (V)
355;59.070720;31.678093;17.080961;30.678093;15.641099;2.9930551;14.590783;7.6777818;3.9447673;23.516828;5;7;0.5000000;1.5912727;34.568057;40.332516;0.4899496;17.623190;19.798990;0.3359156;15069.070;1255.7558;530.08470;581.19576;51.111063;91.205878;2.1133817;15.909784;17.623087;19.799049;0.0335782;16217.213;1351.4344;57.024529;88.357277;31.332748;64.538577;0.9852425;1.7999552;2.5782530;19.798484;330.00000;45.616041;51.252778;5.6367371;89.002085;0.9112917;5.1429455;5.8258715;5.0793132
356;57.990720;22.538893;15.640962;21.538893;9.8793844;2.6099124;10.116968;9.0721352;2.5369525;20.341582;14;3;0.5000000;1.1432198;36.692727;42.484414;0.4408047;7.5527958;19.798990;0.2407864;8185.9795;682.16495;206.41021;234.14135;27.731134;88.156242;4.0360344;25.328256;7.5496604;19.809622;0.0235276;9841.6562;820.13802;24.247887;30.999231;6.7513444;78.220929;0.7740610;3.2754652;0.9055029;19.797189;330.00000;45.616123;51.986339;6.3702162;87.746365;1.8714088;12.316846;3.4591450;8.8662381
357;53.190720;21.586893;19.240960;20.586893;10.281942;2.0686334;9.7762881;8.1208821;2.7018374;18.914329;18;3;0.5000000;1.1432198;59.989918;68.007648;0.4760918;7.5527958;19.798990;0.3632621;4905.4007;408.78339;186.60496;219.98807;33.383106;84.825038;4.0843879;31.872320;7.5399528;19.835191;0.0350718;6571.7801;547.64834;24.136263;27.515592;3.3793292;87.718494;0.6076147;4.2024730;0.8043338;19.798622;330.00000;45.616152;50.055775;4.4396233;91.130647;1.3249344;11.779139;2.3113021;12.742506
358;58.854720;25.090253;10.792961;24.090253;11.688756;2.6164266;11.391020;11.956652;4.2632043;24.501779;7;7;0.5000000;1.5912727;32.510106;37.745981;0.3698307;17.623190;19.798990;0.2221964;19926.047;1660.5039;463.64619;511.62505;47.978861;90.622261;2.5885477;32.170752;17.624855;19.799799;0.0210507;24624.642;2052.0535;54.283035;82.779322;28.496286;65.575598;1.6419465;3.9207375;2.4202990;19.795812;330.00000;45.616105;53.430530;7.8144245;85.374608;1.4544597;15.734519;8.5748220;3.7295202
359;51.174720;23.567053;10.552960;22.567053;11.730775;2.0514172;10.770672;5.4762041;3.5014378;17.259731;5;6;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR
360;55.374720;27.375053;26.152962;26.375053;13.127456;2.7130764;12.509257;9.1426946;4.2605060;22.830221;6;4;0.5000000;1.2810124;22.246985;27.009994;0.5537262;10.070394;19.798990;0.2960943;9804.1713;817.01427;303.99720;336.18914;32.191933;90.424458;1.3208105;13.245336;10.071356;19.799123;0.0284344;10569.691;880.80762;31.472785;47.172608;15.699823;66.718348;0.7007786;1.4335461;1.3762657;19.798518;330.00000;45.615970;51.514065;5.8980951;88.550515;0.7051016;4.9495988;3.8214504;7.7884266
361;58.974720;34.039053;30.952961;33.039053;16.328562;3.4925234;15.646396;7.9205311;4.0074833;24.940057;6;5;0.5000000;1.4332604;26.424708;31.373135;0.7262655;12.587993;19.798990;0.5769930;6353.4305;529.45254;383.89055;423.04786;39.157307;90.744001;2.2726186;11.505168;12.589212;19.799149;0.0554391;6834.1509;569.51258;39.676124;55.650348;15.974224;71.295374;0.6558802;1.2239476;1.6235156;19.798572;330.00000;45.615949;53.443466;7.8275176;85.353649;0.7446942;2.2897221;2.6418876;11.634124
362;50.574720;26.423053;29.752960;25.423053;13.530014;2.1717974;12.168577;8.1914415;4.4253909;21.402968;10;5;0.5000000;1.4332604;59.442333;67.577453;0.6024950;12.587993;19.798990;0.6848897;4788.9675;399.08062;343.47185;385.80127;42.329423;89.028179;2.1522379;26.669587;12.559501;19.846576;0.0656003;5866.1021;488.84184;40.298083;45.898056;5.5999730;87.799106;0.6076340;3.0150402;1.3406000;19.798777;330.00000;45.616033;49.848819;4.2327855;91.508755;0.8036708;4.8405697;2.1157752;13.563827
363;58.494720;22.043853;10.312961;21.043853;8.7693368;2.9881362;9.7748924;14.065017;2.0303674;25.086943;8;7;0.5000000;1.5912727;23.317203;27.212375;0.3314498;17.623190;19.798990;0.1711707;24555.657;2046.3048;440.15913;512.30717;72.148046;85.917034;15.307956;32.061818;17.612241;19.813201;0.0176623;28524.698;2377.0582;52.758908;110.08187;57.322960;47.926974;4.7428506;4.9431389;3.2233091;19.794108;330.00000;45.619639;57.217245;11.597607;79.730575;9.4337800;17.143368;10.213557;3.3757439
364;55.614720;21.472653;36.472962;20.472653;8.4070691;2.9652700;9.4950089;11.070452;3.7490640;21.806778;5;6;0.5000000;1.5911023;24.462077;29.366017;0.7249683;15.105592;19.798990;0.3787318;10985.411;915.45089;435.68905;476.75808;41.069034;91.385771;1.3799398;23.020690;15.105545;19.799036;0.0360635;12547.174;1045.5979;47.385168;64.840186;17.455018;73.079938;0.6487845;2.7277723;1.8934086;19.797581;330.00000;45.615982;50.749846;5.1338648;89.883980;0.6769838;7.0310266;4.4960685;6.5561736
365;58.614720;30.992653;30.472961;29.992653;16.409143;2.3642330;14.405268;10.028895;4.7746464;25.525222;8;5;0.5000000;1.4332604;29.949706;35.023226;0.7120553;12.587993;19.798990;0.6787953;5153.0153;429.41795;366.29324;407.47979;41.186544;89.892371;2.0447603;19.295272;12.582777;19.809717;0.0657823;5867.2037;488.93364;40.417441;51.173778;10.756337;78.980765;0.7346686;2.0681262;1.4935899;19.798127;330.00000;45.616047;52.420211;6.8041642;87.019960;0.7544810;3.3982594;2.2310459;13.521639
366;50.934720;29.469453;30.232961;28.469453;13.449434;3.3000878;13.409704;6.0830773;3.6582279;20.817804;9;5;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR
367;51.078720;25.928013;24.424960;24.928013;12.418238;2.5508854;11.826285;5.7189534;3.5641538;18.682960;7;4;0.5000000;1.2810124;51.772145;60.009726;0.5051024;10.070394;19.798990;0.3068488;9527.8892;793.99076;306.16087;333.17817;27.017300;91.891035;1.1205428;15.274818;10.058732;19.824092;0.0311040;10402.754;866.89621;33.883852;42.551935;8.6680824;79.629405;0.4443814;1.7466091;1.2416906;19.798416;330.00000;45.615962;50.142828;4.5268658;90.972057;0.6492143;5.5039219;3.6586419;7.9271357
368;46.278720;24.976013;28.024960;23.976013;12.818420;2.0107947;11.485308;5.7535374;2.2114409;18.241544;13;3;0.5000000;1.1432198;60.962857;69.630082;0.4856359;7.5527958;19.798990;0.4367503;4802.5782;400.21485;219.65254;251.27146;31.618921;87.416430;10.709625;14.036791;7.5566195;19.791222;0.0440812;5454.0553;454.50461;25.176849;30.733261;5.5564118;81.920526;1.6726524;1.5648926;0.8961249;19.797958;330.00000;45.614890;50.684718;5.0698283;89.997324;3.5651559;3.5047243;1.9815260;14.777832
369;55.518720;23.833613;20.344962;22.833613;9.0945326;3.4647383;10.550622;11.313201;3.8117800;23.230007;7;5;0.5000000;1.4332604;24.918305;29.613359;0.4627159;12.587993;19.798990;0.2807968;12200.906;1016.7422;358.76727;396.30471;37.537440;90.528137;1.6305441;23.371981;12.587868;19.801611;0.0281654;13989.325;1165.7771;41.261129;58.734104;17.472975;70.250717;0.9693161;2.8164741;1.7151959;19.797469;330.00000;45.616038;51.520053;5.9040150;88.540355;0.9766996;9.2561491;4.9638559;6.0569109
370;55.638720;32.782413;10.504962;31.782413;16.734339;2.8408351;15.180998;7.2770797;3.5560590;23.668286;6;9;0.5000000;1.9173307;53.514755;60.805203;0.3663778;22.658387;19.798990;0.3252764;19317.061;1609.7551;657.99451;723.36650;65.371985;90.962813;6.5349164;21.420657;22.658241;19.799081;0.0319050;21380.293;1781.6911;71.433347;112.16704;40.733694;63.684793;1.9464510;2.3993119;3.2736629;19.797686;330.00000;45.616197;51.356994;5.7407969;88.821782;2.3963338;7.1550110;7.5724007;3.9317670
371;58.302720;26.765773;38.056960;25.765773;13.145992;2.4862085;12.261334;12.015884;2.5087230;25.398771;28;3;0.5000000;1.1432198;40.932692;46.345362;0.8550416;7.5527958;19.798990;1.2873241;1214.4713;101.20594;163.72077;234.47304;70.752270;69.824988;20.871031;25.197680;7.5535299;19.800094;0.1297598;1688.2023;140.68352;22.939999;26.118971;3.1789721;87.828877;5.1862105;0.9086694;0.7579800;19.797885;330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
372;54.822720;29.050573;23.416961;28.050573;14.584692;2.5828584;13.379572;9.2019269;2.5077531;23.727213;9;7;0.5000000;1.5912727;43.222029;49.173465;0.5560512;17.623190;19.798990;0.6657710;7320.4084;610.03403;510.37429;568.21484;57.840548;89.820655;16.052261;19.968411;17.613548;19.811964;0.0675547;8161.4778;680.12315;57.736814;76.466002;18.729188;75.506516;4.7664734;0.4346081;2.2350685;19.796459;330.00000;45.608199;52.646927;7.0387272;86.630317;6.0999899;1.0396309;3.0906560;9.7739379
373;55.422720;26.194573;34.216962;25.194573;12.783725;2.4633423;11.981451;9.0213199;4.2291480;22.118606;6;9;0.5000000;1.9173307;53.617945;61.009644;0.7811802;22.658387;19.798990;0.8445593;7048.5302;587.37751;623.38643;680.34170;56.955278;91.628431;2.8589917;28.926662;22.663762;19.802303;0.0819625;8563.5949;713.63291;73.502113;87.163769;13.661656;84.326450;0.8390025;3.2966965;2.5466793;19.797711;330.00000;45.615967;50.535308;4.9193408;90.265537;0.7998357;4.2452046;3.1377622;9.2675961
374;55.182720;32.096973;23.896961;31.096973;17.504112;2.2111487;14.995699;7.0935627;4.7405901;23.142049;7;6;0.5000000;1.5911023;51.512994;58.980808;0.5816998;15.105592;19.798990;0.5841237;7348.3905;612.36587;449.49582;489.06285;39.567023;91.909624;2.0344715;19.265599;15.101218;19.807187;0.0554769;8238.0383;686.50319;47.859139;58.577097;10.717958;81.702818;0.6216679;2.0055359;1.7096041;19.798424;330.00000;45.615973;50.313351;4.6973774;90.663756;0.7055227;3.8179740;2.9842785;9.7003180
375;58.782720;38.760973;28.696961;37.760973;20.705218;2.9905956;18.132837;5.8713992;4.4875673;25.251886;7;7;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR
376;56.982720;23.528973;26.296961;22.528973;9.1046648;3.3508722;10.426768;11.482481;4.6140787;23.246967;20;3;0.5000000;1.1432198;49.056151;55.990227;0.6546570;7.5527958;19.798990;0.6318969;2575.4054;214.61712;170.41996;213.80788;43.387921;79.707053;2.6459938;34.385231;7.5541425;19.801446;0.0611366;3796.6569;316.38807;24.306974;26.870765;2.5637911;90.458809;0.4994675;4.7644204;0.7864783;19.798557;330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
377;57.611520;24.724685;29.935360;23.724685;11.699532;2.4804786;11.242223;12.187493;3.7422411;24.549835;19;5;0.5000000;1.4332604;57.057567;64.093800;0.7752900;12.587993;19.798990;1.1820778;2031.0998;169.25831;251.42353;323.92141;72.497874;77.618684;9.5704855;41.393913;12.589217;19.800114;0.1216061;3295.9749;274.66458;41.972795;45.775758;3.8029633;91.692189;1.2077555;6.5929024;1.3393685;19.798144;330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
378;54.731520;24.153485;26.095361;23.153485;11.338993;2.4567483;10.962555;6.6582974;2.8155897;18.735040;14;3;0.5000000;1.1432198;58.304780;66.513741;0.6090483;7.5527958;19.798990;0.4493764;4440.0933;370.00777;208.94451;240.08375;31.139239;87.029843;3.0158487;22.055306;7.5517311;19.804305;0.0460147;5346.1523;445.51269;25.761205;29.486833;3.7256285;87.365111;0.5235824;2.7957291;0.8610464;19.798064;330.00000;45.616041;49.665687;4.0496452;91.846191;0.9137547;6.2533764;1.9058003;15.101873
379;57.731520;33.673485;20.095361;32.673485;16.339338;3.3565754;15.497599;8.1513713;3.4865201;24.988114;18;3;0.5000000;1.1432198;43.475733;49.661781;0.5400349;7.5527958;19.798990;0.6581824;3081.2390;256.76992;212.37347;249.27551;36.902041;85.196283;8.9417859;15.772152;7.5603909;19.781547;0.0660031;3622.5146;301.87622;25.038192;29.755239;4.7170474;84.147170;1.3272442;1.8546097;0.8677865;19.798212;330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
380;58.331520;30.817485;30.895361;29.817485;14.538370;3.2370594;14.099478;7.9707643;2.2079150;23.379507;15;5;0.5000000;1.4332604;59.403043;66.843949;0.8017831;12.587993;19.798990;1.0233946;3289.5065;274.12554;352.53521;414.18273;61.647523;85.115864;22.055077;16.380404;12.575043;19.822540;0.1028101;3828.9605;319.08004;41.223522;49.272943;8.0494206;83.663609;0.3642622;4.6025129;1.4336422;19.798196;330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
381;46.451520;25.486285;15.055360;24.486285;13.180035;2.0122271;11.740086;5.7091951;2.4633962;18.452337;5;5;0.5000000;1.4332604;40.148319;47.201994;0.3031837;12.587993;19.798990;0.1485630;23818.149;1984.8457;370.55029;421.44559;50.895300;87.923637;4.3704853;12.528198;12.589103;19.799421;0.0141369;25108.776;2092.3980;37.171384;76.783258;39.611874;48.410793;1.5370284;1.5864075;2.2401912;19.798443;330.00000;45.615920;54.650697;9.0347762;83.468141;3.3903546;7.6686875;8.7924354;3.6151624
382;57.971520;27.771085;30.415361;26.771085;14.618951;2.1087690;12.858350;10.079129;2.9750781;23.964671;17;5;0.5000000;1.4332604;55.593282;62.497042;0.7803984;12.587993;19.798990;1.1591002;2518.7714;209.89762;305.73022;371.70542;65.975200;82.250676;16.456450;30.577626;12.589151;19.799763;0.1137811;3232.1038;269.34198;38.510945;42.967768;4.4568230;89.627520;0.5703299;5.0225124;1.2613416;19.796602;330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
383;59.171520;22.059085;22.015360;21.059085;8.0204721;3.3680085;9.6875403;14.648654;4.1271718;25.678196;7;7;0.5000000;1.5912727;25.730784;30.245776;0.5460388;17.623190;19.798990;0.3836570;10795.102;899.59180;433.70901;483.74274;50.033733;89.656954;2.4643934;36.838511;17.624949;19.799855;0.0359373;14334.948;1194.5790;53.947340;75.323499;21.376159;71.620863;1.5492220;4.4912526;2.2040518;19.794548;330.00000;45.616516;51.123081;5.5065656;89.228807;1.1171739;12.134602;5.1280710;5.8705879
384;58.235520;33.178445;14.767361;32.178445;18.225834;2.2365276;15.530090;8.2135136;2.2706311;24.802736;17;3;0.5000000;1.1432198;36.676149;42.183031;0.4327391;7.5527958;19.798990;0.3406993;6121.9476;510.16230;218.41851;255.19690;36.778394;85.588229;19.407454;9.8739692;7.5534677;19.799432;0.0330694;6775.9006;564.65838;23.465082;35.095333;11.630251;66.860975;2.3018517;1.9008304;1.0218729;19.798386;330.00000;45.615510;53.610994;7.9954832;85.086113;6.9340326;3.3656249;2.5606586;12.058073
385;49.835520;25.562445;13.567361;24.562445;12.427286;2.4158017;11.677272;8.4844241;2.6885387;21.265646;21;3;0.5000000;1.1432198;55.805442;63.111557;0.3531963;7.5527958;19.798990;0.3590037;5185.4921;432.12434;194.94743;230.31972;35.372288;84.642093;10.933297;27.205335;7.5527853;19.799000;0.0343799;6453.5980;537.79983;23.234568;27.854488;4.6199208;83.414088;0.5279869;4.2866284;0.8136076;19.798303;330.00000;45.616540;50.691293;5.0747528;89.988906;2.0259776;10.980644;2.3017691;12.925393
386;51.755520;25.943245;36.127360;24.943245;11.667645;2.9316219;11.738717;8.8372209;2.3063063;21.808843;7;5;0.5000000;1.4332604;27.399908;32.259690;0.6269652;12.587993;19.798990;0.5157211;6989.4078;582.45065;377.47125;422.84899;45.377746;89.268569;10.632372;11.617881;12.589165;19.799349;0.0503711;7595.5851;632.96543;40.065590;58.451551;18.385961;68.544957;1.9697968;1.2528033;1.7045911;19.798031;330.00000;45.615387;53.564966;7.9495792;85.158995;3.2272753;2.2463284;2.9217351;10.552463
387;57.875520;30.132045;14.287361;29.132045;15.306415;2.6082372;13.913963;10.321878;3.0377941;25.387900;19;3;0.5000000;1.1432198;33.696440;38.720881;0.4157109;7.5527958;19.798990;0.4154314;4767.8172;397.31810;207.41850;242.73108;35.312573;85.451977;10.937595;20.420997;7.5535238;19.799497;0.0422514;5623.2491;468.60409;24.880392;31.395922;6.5155309;79.247207;1.6395888;2.6586943;0.9160207;19.797094;330.00000;45.615907;51.424878;5.8089717;88.703966;3.3075824;6.1861336;2.0643909;14.444842
388;58.595520;36.224845;15.247362;35.224845;18.145253;3.3648180;16.771218;6.1051495;4.5034680;24.217572;15;3;0.5000000;1.1432198;59.030546;67.258662;0.4736191;7.5527958;19.798990;0.4723752;4431.4223;369.28519;219.20923;248.35430;29.145071;88.264721;2.0655092;16.516198;7.5462188;19.819031;0.0481319;5086.7276;423.89397;25.638961;30.010388;4.3714273;85.433620;0.5282586;1.8907537;0.8758152;19.798426;330.00000;45.615979;49.985137;4.3691581;91.259085;0.7449305;4.2320190;1.8333064;15.748337
389;50.195520;28.608845;14.047360;27.608845;15.347569;2.0436600;13.293507;5.1087447;3.5987016;19.413167;5;3;0.5000000;1.1432198;30.046684;36.767291;0.3147706;7.5527958;19.798990;0.0980378;21850.263;1820.8552;224.32560;256.42532;32.099718;87.481846;0.8365218;8.0953037;7.5527131;19.799185;0.0091760;22736.160;1894.6800;21.847368;46.688171;24.840804;46.794225;0.7007786;0.9620925;1.3617662;19.798819;330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
390;52.115520;28.989645;36.607361;27.989645;14.587065;2.5599123;13.354844;6.7288568;4.5391432;21.223679;6;5;0.5000000;1.4332604;44.094859;51.295919;0.7094424;12.587993;19.798990;0.5702785;6412.1674;534.34729;382.93098;418.02121;35.090230;91.605634;1.4799144;14.475261;12.589256;19.799266;0.0581799;7020.3808;585.03173;42.772273;52.562865;9.7905921;81.373557;0.5414086;1.5510619;1.5336659;19.798468;330.00000;45.615939;50.788207;5.1722678;89.816006;0.5659481;2.9065130;2.5757038;11.345611
391;58.115520;24.229645;24.607361;23.229645;10.586027;2.8604308;10.899715;12.249635;2.5263521;24.364457;17;5;0.5000000;1.4332604;43.591995;49.300518;0.6350372;12.587993;19.798990;0.7627289;3682.6893;306.89077;294.14665;354.29033;60.143672;83.024185;20.090285;34.891143;12.589115;19.799823;0.0767176;4753.1525;396.09604;38.186114;44.156275;5.9701609;86.479473;1.8921685;4.8031202;1.2929411;19.797599;330.00000;45.617575;50.976447;5.3588717;89.487554;2.5731846;6.5201008;1.7704343;16.674248
392;56.315520;32.797645;22.207362;31.797645;15.985474;3.2207074;15.093646;7.8607168;2.6528634;24.259539;5;9;0.5000000;1.9173307;36.137893;41.744955;0.5475330;22.658387;19.798990;0.4931466;13306.271;1108.8559;687.16498;768.09812;80.933144;89.463176;14.945248;8.7253204;22.658225;19.799068;0.0494188;13966.309;1163.8591;72.277439;124.72050;52.443058;57.951532;3.0579116;1.0985018;3.6396227;19.798781;330.00000;45.614347;53.572416;7.9580687;85.145212;4.0291062;1.9989696;5.3369860;5.7767237
393;57.659520;23.544205;37.999360;22.544205;11.355800;2.2307445;10.714416;12.066118;3.7091547;23.838220;12;3;0.5000000;1.1432198;22.952956;27.359688;0.7705345;7.5527958;19.798990;0.5383139;3612.8032;301.06694;203.66131;238.26167;34.600368;85.477997;2.0373676;23.106070;7.5490397;19.811663;0.0518042;4438.9887;369.91573;24.081182;29.189232;5.1080493;82.500227;0.5207817;2.8433332;0.8524370;19.798114;330.00000;45.616071;51.263184;5.6471132;88.984076;0.8551416;5.5369993;1.6457631;18.000112
394;55.859520;32.112205;35.599361;31.112205;16.755247;2.5910210;14.908347;7.6771998;3.8373945;23.733302;5;6;0.5000000;1.5911023;28.837501;34.103361;0.7437462;15.105592;19.798990;0.6138281;7164.9474;597.07895;460.56233;504.91596;44.353636;91.215640;2.1331162;12.938860;15.107101;19.799217;0.0592789;7710.6261;642.55217;47.865025;67.317403;19.452379;71.103492;0.7579531;1.3090685;1.9639357;19.798480;330.00000;45.615996;53.381928;7.7659322;85.452132;0.7618972;2.3490704;2.9772294;10.309738
395;56.699520;23.353805;26.719361;22.353805;10.233892;2.7236986;10.495978;9.4243500;2.0473474;21.101252;27;3;0.5000000;1.1432198;60.521950;67.980504;0.6856627;7.5527958;19.798990;0.7144834;2300.9292;191.74410;172.15673;227.70569;55.548962;75.604931;23.253598;28.497654;7.5528573;19.799124;0.0714145;3006.7493;250.56244;22.486000;25.403477;2.9174773;88.515441;5.9747041;0.4250809;0.7362499;19.797447;330.00000;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
396;46.139520;21.259405;22.639360;20.259405;9.9162357;2.1345267;9.5960707;6.1473912;2.0362554;16.777094;7;6;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR;EXPRESSION_ERROR
397;45.083520;23.429965;25.231360;22.429965;9.4842756;3.1257068;10.433556;6.3544811;3.7097915;18.069463;6;4;0.5000000;1.2810124;43.517297;51.097437;0.4100799;10.070394;19.798990;0.2356568;12390.452;1032.5377;305.77063;334.26530;28.494667;91.475434;1.1950144;14.550510;10.070357;19.799058;0.0224299;13408.710;1117.3925;31.495121;44.576454;13.081333;70.654164;0.6562167;1.5105131;1.3005979;19.798415;330.00000;45.615920;51.173263;5.5573434;89.140143;0.6639947;6.6565436;4.7038580;6.3144101
398;50.483520;21.525965;32.431360;20.525965;10.283450;2.0461194;9.7514525;6.9151274;3.0567658;17.678110;7;5;0.5000000;1.4332604;53.705547;61.774616;0.6204817;12.587993;19.798990;0.3975825;8713.7007;726.14172;362.79268;396.98361;34.190930;91.387320;1.9768587;23.127094;12.587973;19.799004;0.0409066;10091.172;840.93101;43.227894;51.511075;8.2831813;83.919611;0.4720443;2.8735110;1.5043706;19.797719;330.00000;45.616013;49.715657;4.0996436;91.753818;0.7287525;6.9020184;3.5542678;8.1176659
